mu1,mu2,mu3
0.823091,3.479489,-1.844163
0.352662,-3.105143,16.585652
-0.413697,3.896748,1.057643
3.044308,-1.166918,-8.036545
-2.378841,1.162176,3.570856
0.288969,4.583535,-4.186282
0.396443,12.911525,6.444701
1.133311,-0.827704,23.994726
-0.253678,6.901143,-7.694802
4.935306,-6.218621,6.748441
3.685816,-2.390008,-12.810596
-1.169003,-0.989505,0.972697
-0.946551,1.971988,7.289243
-1.423055,5.883942,-6.331410
1.415963,10.442937,5.294498
4.433769,-3.077792,6.658378
-1.090976,2.565015,-1.758590
-1.614563,7.814725,8.126726
-0.178204,3.001391,-14.222818
3.087409,-1.531089,1.231011
2.805352,9.230580,1.130742
-2.084356,1.411800,15.793358
4.702622,0.427476,-4.663188
-4.578529,4.963830,13.217994
-0.607598,2.840988,1.183701
5.122033,-2.556712,14.009471
2.869476,0.975876,-3.020274
2.302867,2.178132,0.361321
8.401252,-0.046662,-7.507279
-1.567614,4.745390,-4.476392
2.070782,12.495526,-2.879570
1.756243,-7.759869,10.106026
-2.471730,6.693488,15.735126
2.218346,7.709034,-8.324200
-0.920511,0.453445,-1.519023
2.154924,10.879377,6.915134
3.966906,-1.408603,15.609757
2.967637,0.895526,-1.015671
-2.998022,-3.976248,21.719936
3.218840,-0.891362,1.053667
4.114612,1.898414,13.330075
3.871596,-0.256011,-5.295966
1.285083,8.098910,-5.473874
-1.492173,2.741936,6.082237
-2.914299,1.571597,13.822840
4.124653,8.854592,-9.213927
6.097551,-2.293326,-2.229266
-3.518186,0.797965,2.886172
1.515815,3.760246,3.944556
2.405727,1.207344,1.944785
0.656374,2.604470,-1.754191
-1.331203,-1.889072,10.676188
-3.384516,1.807177,16.953872
-0.669955,2.249050,3.262716
-1.387728,-2.984547,23.658590
0.312022,10.216552,-4.248123
1.825637,4.036469,-6.750032
-0.899530,2.791664,11.164377
1.477806,1.806618,17.200975
-3.184925,1.730611,11.288991
2.854260,8.158440,-6.084164
4.799997,4.576172,-11.767661
1.215577,-0.443768,10.743192
-0.087932,3.954868,-3.230074
-0.795606,13.996869,9.173952
3.323541,4.379252,0.756462
0.618164,-2.176654,12.629516
2.831631,9.802793,0.192974
0.650661,5.007506,-1.639541
-0.408653,3.969343,9.313156
4.497480,8.541622,-10.580720
-0.332892,6.545080,-0.730553
-0.909968,9.185080,7.950071
-0.878942,2.316010,3.907457
-0.803189,2.266928,-4.842033
0.752039,13.785396,7.351503
3.851043,5.181331,1.699744
2.065704,1.491872,-2.286281
-1.288255,9.065248,7.687155
0.970628,8.695315,1.122269
2.991669,5.349353,8.161407
0.409968,-3.539010,31.607468
0.392786,-7.506112,11.018399
-0.022513,3.213497,22.023769
-4.802848,-3.074061,19.374899
1.486809,7.430254,-3.513777
0.350289,-2.761145,26.025825
0.007279,7.885861,-4.652837
1.764571,3.353642,24.591183
2.239495,-1.327253,-0.467134
6.129335,4.580204,17.844097
-0.307768,2.438660,19.411643
1.618201,14.776723,3.194441
-4.210793,5.759230,14.886308
4.198846,-2.371643,12.449881
1.483435,8.702046,-3.677272
3.680555,-1.342674,-8.955289
2.696141,-1.095221,7.774046
-2.453849,-2.255193,20.332891
3.483633,7.690614,-4.937435
2.312086,8.001195,0.639871
1.277307,4.541978,5.213369
-1.256247,2.333459,-7.735997
0.639536,-0.151174,2.472553
0.373213,-0.077640,28.145144
-3.002371,2.202925,10.786839
2.756989,4.741839,-3.991107
0.229980,-1.372760,-2.308231
-0.038250,1.368388,-5.353995
3.173156,3.290122,5.461076
-1.737819,2.633248,-11.043249
3.969118,3.170171,-9.983839
-1.283086,-4.763801,14.153714
4.084316,3.087515,-5.377235
4.555161,2.696980,-5.275484
7.215429,4.141008,6.698255
2.569780,6.312494,-1.065771
-3.416467,6.201107,2.107860
-1.576643,-1.703402,12.864886
0.444050,-3.303502,6.704630
0.836088,3.630385,15.908261
0.466783,-0.790302,14.881182
0.296658,9.804025,0.874017
-3.867374,2.236155,10.089999
1.370593,-8.038331,16.899006
0.243075,10.504612,8.661310
1.318453,-3.042362,13.018001
1.691638,-1.883593,9.083530
0.509796,2.076419,10.984476
-1.073858,2.155795,-3.486365
0.387232,4.295238,-9.929777
0.001049,3.206226,3.451650
3.204347,-2.546362,6.119838
2.607127,6.461081,-8.547297
-0.381751,2.527766,-0.750463
0.883613,1.170794,-14.655734
-3.170898,6.862385,14.040343
0.334725,5.712227,13.703618
2.237793,6.599828,-11.321849
2.751474,1.069793,13.176746
2.281419,1.065841,-0.171342
1.920451,4.809552,-13.301098
-1.011370,2.881889,14.210718
2.641789,2.022563,-9.849085
-2.390795,-0.991161,-20.737970
3.647779,2.766522,7.486315
-0.976947,6.940460,21.087230
0.969514,3.953075,6.471817
4.548922,1.005624,6.696554
2.123363,-7.437602,14.839680
1.671154,3.053278,-1.149784
4.377075,-0.399223,1.469677
4.547120,-3.375047,-3.032145
1.727155,5.276767,-12.667335
-1.489197,-3.420284,10.940329
5.324555,-4.807099,14.075689
-2.530141,-2.605627,5.148225
1.036853,-1.845558,16.247952
0.599456,5.197708,7.963514
-0.245407,-4.424769,17.525775
0.476207,-3.720983,6.583071
-1.392328,-1.682379,16.602844
4.413337,-0.094100,33.472555
4.088319,2.972832,18.343299
4.557797,2.129367,3.654988
3.808292,3.267476,3.833170
-0.912569,7.398351,16.849825
-1.513600,-2.953526,-9.750954
4.870886,-1.034530,0.630141
0.117701,1.929006,17.733286
-0.714860,3.833842,16.382978
-0.065777,-1.628941,-5.941085
2.778991,6.705753,-1.141285
-1.421476,3.230719,2.051234
1.235628,0.366860,2.031443
2.890366,8.923264,5.524573
-1.091649,-3.233258,5.629767
0.408565,3.366386,9.556493
0.586212,4.535480,-11.653341
1.379647,-0.192374,20.938861
3.398653,1.840280,3.435713
1.658229,9.284185,-16.329922
-2.261792,4.130269,-7.542235
-1.378505,4.838876,-5.027028
0.033617,10.487833,1.127581
3.507142,4.560370,2.552403
-0.350759,-3.245324,8.342806
-1.721513,-1.294656,15.227942
-0.699612,8.207436,11.752939
2.593286,1.880607,9.849455
1.734947,6.912028,0.794209
-3.932126,1.496135,16.505167
4.189133,3.302837,8.174074
1.561162,6.300582,-4.549208
0.377590,10.941173,6.154653
1.066014,3.331707,6.413479
2.439707,3.173691,-7.908388
3.465323,-0.902525,16.194436
2.068418,-5.365483,3.316009
0.272143,-3.517380,-0.324422
0.465675,1.580036,-2.060582
1.029927,2.885952,-18.332201
2.169108,-1.409589,11.298748
1.544440,-3.368353,-2.846275
1.108296,1.473426,20.268335
1.194956,2.847176,-0.061397
1.526426,-2.607599,18.871483
-2.459545,4.771233,-3.013960
1.039005,3.163811,-3.727951
-1.807875,2.126085,2.070175
1.763066,-0.836107,1.862021
-0.228778,-2.639728,1.984681
0.036395,1.577614,-9.686353
-0.015885,6.477794,5.594529
0.682153,2.304228,3.364715
-2.838343,1.030850,8.631771
2.711009,-0.321413,-10.517325
1.236026,5.289688,7.968696
0.473544,0.949495,7.521868
0.456168,5.049190,13.071508
0.013463,3.330161,6.607045
0.320362,4.405579,5.301652
3.007008,6.407824,7.517008
2.786407,8.968383,8.054500
-1.028819,-1.793026,6.482600
6.002494,0.752048,-11.205607
1.111293,0.579649,-5.941691
0.124819,14.520624,-5.412239
-1.446435,-5.911347,2.060315
1.466396,6.901871,7.510600
-0.385602,5.447111,-13.399577
4.868983,4.287015,-6.174460
7.059287,2.112179,9.434398
3.007601,4.164271,-14.641280
-0.025712,4.106517,6.574227
-0.410043,2.074754,13.677874
3.547517,3.979458,0.981638
1.402154,3.241170,10.148459
-0.299777,3.786688,7.667780
3.383465,-1.505320,-5.259707
2.075624,-0.090986,0.058154
-0.803834,6.557482,0.464314
-0.386447,1.122999,-9.110957
0.446317,0.879679,15.724608
-0.214747,1.919232,1.722837
1.795794,-2.365674,-0.649497
2.653509,9.829363,4.382719
1.856802,8.650991,-7.416043
3.829894,2.158374,14.632975
2.564744,4.565420,19.589529
0.531050,4.325183,14.103311
1.343857,7.570500,3.717262
-1.884934,3.647712,0.909249
1.189746,-1.462966,-5.227298
4.404770,0.286770,-3.391495
-0.515458,5.341664,-1.662497
-1.172918,2.225573,4.473187
3.871089,4.376617,-4.709471
0.969408,5.559485,0.876746
1.046804,7.334446,4.004431
-2.908478,-0.499735,11.650293
1.527683,6.008219,17.816150
-3.601794,5.694439,1.810675
1.035271,-3.830479,8.727078
-1.063871,3.096463,6.966110
0.433313,6.659682,-23.027769
0.177584,3.569235,11.647957
1.490787,8.103071,-9.212168
2.418450,-3.915573,21.215466
0.660125,2.086057,-3.768737
3.952936,-3.745439,1.459991
0.535748,-3.016732,12.478454
-1.315635,4.232083,-5.783975
-0.512526,-4.968021,-1.322987
3.707241,6.580718,-1.962615
-2.039425,3.552036,19.087408
-0.961237,10.145092,15.962646
-1.661845,5.188819,-3.144223
0.213189,6.310892,-10.154302
2.123379,3.008314,2.395147
1.583270,-0.729381,1.647179
-1.607900,3.790218,17.424588
2.883672,7.471687,-10.412433
1.373246,1.290542,-3.258162
-0.429712,8.997163,-7.967592
-0.388463,-0.932029,18.259490
2.156536,8.050152,-15.904223
2.516560,4.951564,12.850345
0.387974,-3.527381,25.554890
1.644249,4.883432,-4.871268
2.244777,5.519392,19.261523
-1.761618,-0.383065,-12.484918
1.253367,5.369661,4.803387
0.204877,6.348487,-6.765769
4.495717,1.175226,-9.935596
-5.116676,-2.754556,13.324782
1.727453,6.554816,-4.032629
0.863329,3.826617,7.593570
-1.355577,4.455094,18.622288
2.215466,-3.557827,-11.305019
-1.389603,0.858084,22.705523
1.410154,5.312631,-5.520673
1.189379,-0.379376,3.983279
0.043611,3.480996,-5.673356
0.651971,-0.949064,4.560128
-0.604685,7.700512,-2.715959
2.022420,0.265327,0.966706
1.008361,0.499083,6.993022
-3.945081,12.282851,-2.900831
-1.093271,1.882825,28.528440
3.220232,4.342936,-1.809236
1.620194,-4.105577,3.583535
1.162480,-2.624392,-0.729855
0.745380,5.812633,1.253001
-5.074471,4.831840,11.575532
0.726096,10.603764,8.154352
-0.930892,6.479295,-3.878638
-0.958273,7.737762,12.443947
1.908215,6.096318,-0.762495
3.296422,0.268327,9.606943
2.111903,-1.264520,8.932472
-2.424512,8.241308,10.802421
1.978871,0.317762,-5.808751
-0.811750,1.965436,2.589809
-0.662189,10.734571,9.666997
2.787129,6.567244,9.914121
1.227871,2.653527,-3.837376
1.385528,-0.051544,-0.080177
0.910973,1.573536,-4.616221
-1.603416,1.641074,-4.469799
-1.231153,6.825923,-0.052323
2.635038,0.240687,6.864992
0.493998,1.294832,13.894441
-1.597051,2.954805,-1.915259
1.495490,-3.236173,20.073422
-1.792065,1.429436,-6.451232
-0.028820,9.025649,-0.306128
0.517820,-1.955315,14.575699
0.159633,0.248484,-2.726174
-2.988080,4.980634,7.998686
2.293349,7.599611,6.235491
-2.359279,-2.112731,7.221569
4.960083,-4.625407,-4.319673
2.321948,4.665482,4.912376
3.293579,1.252907,3.586611
-1.240436,-3.674089,7.631731
1.062698,-4.175186,2.530416
2.084392,6.773137,3.785604
0.790603,6.270504,8.736264
1.433154,8.816943,7.120295
5.023245,-3.440879,12.816779
1.631601,1.756432,7.206343
4.961524,6.215091,24.421718
-0.794800,6.744127,-7.662051
-2.371582,2.634881,3.429293
-0.096263,3.637508,-0.716830
-0.160779,0.826149,12.025798
-3.441252,4.883368,-4.316998
2.526297,1.507874,-8.491388
-0.440087,1.856962,14.310136
2.884564,-1.491397,19.525134
0.653910,-2.672581,-4.640495
0.940191,5.992497,-10.159779
3.014990,-0.299483,3.863273
-0.647369,4.805848,11.580988
1.102561,5.489675,21.192459
5.367437,-0.348748,-7.825858
2.281229,6.068042,5.551961
4.028889,4.476448,-14.081840
4.554914,-3.349099,12.532115
-2.317063,2.081797,-9.390496
5.099452,4.109785,0.797008
4.386628,-0.381141,1.045518
0.358646,4.191953,-5.631723
0.518552,6.966648,6.500840
-3.846542,3.244355,2.606401
-0.255600,-3.242109,9.200059
6.203960,5.419218,-0.360041
2.433806,-2.013852,-17.156484
-0.742605,0.091761,3.896345
1.770553,5.299989,-1.133917
3.725050,-0.586624,5.869916
-2.763513,3.668491,-6.848612
4.764119,-2.454991,15.060783
-0.858471,1.855052,9.861968
1.813027,3.924270,4.899675
-0.482020,2.348771,11.529836
0.383140,6.128221,-8.247976
-1.123337,-0.611299,2.285694
-0.923077,1.220658,0.521453
1.274452,8.708188,2.464981
-0.526696,0.808044,-7.975820
2.275898,2.377683,5.941132
-0.295390,3.662204,10.205662
-3.643006,3.297437,24.287224
3.935696,2.012895,-4.311245
6.754447,7.590193,4.919137
2.693423,-3.153526,19.164620
3.688245,-0.043359,1.309321
-0.735555,0.906657,13.730573
0.913547,0.718001,5.264594
-2.780545,8.081304,4.764571
2.993876,-3.688174,-10.861539
0.138799,11.567382,-3.493509
0.449420,4.672620,6.826456
3.971208,8.974794,-5.800787
-2.313294,8.492677,-13.120206
-1.363412,7.168972,14.827110
-1.173053,9.896123,-15.945077
0.230877,5.455182,4.488611
3.506106,4.560570,-15.351596
-0.133795,3.769148,35.462684
-3.561116,3.501743,-3.146842
3.990517,-1.025203,-3.680679
2.218229,8.239414,7.186864
5.182328,-2.506174,14.471272
1.514499,2.001976,9.642776
0.591546,1.406146,23.157402
-1.447077,10.089841,-3.734776
-1.916005,6.760772,-8.226395
1.023800,7.323176,-4.585710
-1.813525,3.896798,26.989936
-1.474811,0.774203,19.393852
2.020464,1.029311,0.438282
1.984999,6.319642,0.637509
3.958354,2.836805,10.616262
0.820771,1.421103,-5.411386
-3.062555,9.495301,-0.759595
-2.442608,4.400972,-0.517532
2.238404,3.216278,-8.961337
-2.150347,3.052708,-2.084294
-0.608574,-0.605625,8.194979
1.630338,-1.274801,-9.166520
-1.837529,6.000945,-1.546870
0.651000,-0.574604,13.204007
2.843167,2.166080,10.426481
3.077534,4.077781,0.940213
0.420861,-6.048756,14.546431
4.108100,-0.877951,-11.482394
-0.353017,10.152324,-8.770451
2.224145,7.163019,-12.428408
-0.328395,4.708411,7.359370
0.600996,3.898999,8.521574
2.194958,-0.010499,1.897189
4.062598,2.345505,7.247547
0.200835,5.562603,-5.415202
-2.103863,2.435939,-11.735477
-0.095109,7.257565,8.545148
-0.238457,-0.215246,11.770821
2.610106,12.042643,22.131991
-2.273266,-1.468946,11.353404
0.918454,-4.015123,9.952496
1.058899,-2.148032,-12.788713
-0.961024,8.292773,0.175928
-0.335510,-0.934869,4.859984
4.893845,2.915857,0.356857
0.387798,2.073018,-8.058518
2.974364,4.311035,5.265985
0.395807,-1.812679,2.556570
-1.277480,6.695673,14.282339
4.136769,0.332465,10.708483
0.409515,3.275163,1.310168
3.546534,3.571803,-3.239004
4.694020,1.956659,-1.961856
0.558662,4.647740,4.936140
0.831161,6.840890,-5.654758
4.298478,2.794308,-4.973380
-1.392642,11.475012,-8.334110
-0.655299,5.499389,12.749123
5.230658,8.634555,-12.146810
3.325711,6.305020,6.265300
2.650995,7.332935,12.151323
-0.872297,9.750591,14.563869
0.354268,5.277149,11.533024
3.087981,-0.823348,5.913801
3.295241,3.438812,12.307346
-2.136639,-2.148289,20.596249
4.997609,-4.917384,2.359332
-1.142135,6.671796,5.947618
1.668303,0.858843,-0.120688
-0.846459,-1.773908,-1.120465
1.359702,5.071752,4.977553
-0.492332,-3.626728,14.392958
-2.353187,0.309769,8.993017
-0.708762,4.189137,6.343090
-0.332038,-1.495289,4.049200
-0.637162,2.786755,-0.896694
-2.042637,-3.210025,11.145434
2.991946,5.891146,13.215950
-0.646239,4.911402,7.074705
3.282340,-0.467903,16.283001
-0.252751,3.273695,4.880672
1.426475,-0.042508,-8.260910
3.713415,0.928516,-2.618240
6.569856,-5.196971,12.858757
2.614215,5.725107,5.240198
2.734467,0.060672,5.093857
4.358805,2.186435,-3.595707
-0.987134,-2.156455,12.582364
4.696734,4.864300,11.672820
1.424810,-1.889496,1.863337
2.150894,4.058812,-7.591179
0.475783,4.833213,-8.031402
-0.603872,3.129787,-3.810427
1.035829,2.225764,0.752892
0.018738,2.355102,-2.617941
-3.228444,0.648240,13.330872
0.250625,1.682078,19.780860
-0.634561,2.860071,22.062314
2.354363,4.927136,6.594615
-0.010301,1.381488,-5.830446
4.225114,0.490996,8.555838
2.974175,1.888457,-2.546458
3.968517,3.005929,-0.131128
7.578732,0.364804,3.793577
-3.128573,4.915975,24.113084
-0.908580,-6.633871,18.544262
6.091200,3.067764,-0.612147
-1.686207,-2.203755,13.374448
-1.320912,3.955419,0.996386
-2.543351,7.119564,4.422471
-0.327229,7.762125,-11.547747
1.975177,-3.849958,22.100838
2.360090,2.297041,11.157906
0.334950,3.344331,-7.063330
-0.897708,-4.458584,2.924987
3.746306,0.375898,-9.145694
2.251589,8.175783,-1.235568
2.685044,-0.263967,0.309039
0.903810,-3.828449,4.619258
-2.362093,-2.049749,9.554019
0.320857,-1.950631,21.097178
2.566931,13.181659,7.058822
3.160807,5.737255,-1.427421
-2.877887,7.693958,-9.678744
1.673496,0.938912,-5.899784
3.029856,-1.318925,15.361451
-1.252407,0.387878,20.616053
-1.455148,-4.445746,12.097167
3.406149,2.718228,-7.084124
2.779460,5.907193,0.908033
0.393770,2.761854,-3.654726
0.731553,-0.370855,2.606504
-0.795233,7.085637,1.595458
-1.783724,-2.966191,-5.626473
2.045011,7.480607,-6.081801
5.926989,1.477613,3.758210
1.055857,9.044007,-10.549450
-2.184262,3.515362,4.901002
-1.796371,11.289074,-6.661751
1.787104,2.413351,0.601900
-0.992678,-6.093608,5.693441
3.456865,6.849159,3.317266
-1.099973,1.107863,3.556446
0.771290,1.712076,-4.846001
-0.957862,7.481083,12.954356
0.063972,4.548074,11.824885
1.642436,0.785348,16.876847
0.875377,3.978188,4.342016
0.051495,0.634807,1.639380
0.969978,2.461098,2.444156
1.286270,3.960310,17.419046
-1.608128,4.043393,-10.441403
0.515424,7.536288,2.120058
-2.371693,4.923499,-1.755104
-1.097255,-1.617485,1.345239
-1.768322,16.532138,3.615015
0.652268,-1.211472,-2.933457
2.649740,-3.018526,26.341338
-1.897955,0.646170,-0.829236
2.207108,-0.480648,16.445662
3.582491,6.195120,5.245005
1.017741,-4.418340,12.659146
3.566976,5.342969,-15.965738
-0.320847,1.523086,-7.209526
2.569103,4.213106,7.605990
-2.347183,-4.494814,13.196639
6.850386,1.865217,-2.039091
1.441057,0.937873,4.789819
0.463062,5.250376,0.695639
3.513459,-1.030043,10.583096
-2.470305,1.240162,7.361114
1.088984,9.269814,1.903235
1.397929,-7.029860,-0.882282
-0.026515,6.809906,7.485351
1.813223,-0.047231,25.361010
-0.057417,6.370110,-8.359116
1.274024,1.256708,15.264166
0.461188,2.886161,3.570661
0.684325,1.840385,5.966480
-3.120727,3.355709,-2.301351
-2.025646,1.921774,8.818606
-0.471053,-0.448234,3.504561
0.763114,1.905958,8.003178
5.868909,-1.979781,-7.945412
2.202673,1.897251,-11.984868
1.936352,3.435770,-5.836604
-0.744813,-3.125506,29.564419
1.993301,4.866355,11.283650
1.262364,2.529211,6.127293
3.346767,1.333556,-4.470341
3.147482,1.168896,-15.792527
6.838512,-3.466219,4.117011
0.556553,-2.509845,11.493407
-0.381850,-4.137122,-2.303750
4.265924,4.620293,0.226584
-0.852862,-4.133731,21.717343
2.840078,3.621175,4.222063
3.794309,10.261947,-2.614061
-1.417786,4.859049,1.152992
0.681767,2.894951,4.108584
-0.204265,3.817202,2.508149
-1.357182,2.249005,2.034197
-0.202812,-0.758195,-1.032462
-0.394643,1.155516,4.205021
-2.578137,2.242457,18.874290
2.903356,10.630540,-4.177583
-0.087579,3.242933,-13.155446
5.783228,2.241316,0.345268
3.080586,7.135209,-5.379193
-0.438690,7.096696,-2.280021
0.975928,-0.888034,8.088198
1.781964,2.321679,13.423707
2.277872,3.947852,-7.540733
3.707287,5.025109,-0.730053
2.202237,4.646363,10.709793
1.711892,3.574421,-1.822890
-1.954192,3.601859,0.274143
4.103961,5.638458,22.536527
1.863863,-3.954193,21.049198
1.169229,3.574389,7.999753
-1.563860,-0.107029,8.439977
-0.264713,11.157660,2.894512
-2.000865,1.461052,0.184605
-3.251010,-2.348193,3.214757
-3.645368,5.458147,1.475162
-3.364188,1.590272,7.811620
1.193247,4.572709,14.345479
-2.116544,2.092702,-5.355905
0.541869,2.548394,1.611264
4.679143,3.614554,9.067948
0.530517,6.360962,4.474702
5.693122,2.773710,7.876121
1.350695,2.492481,17.371030
-0.886788,-0.482900,-1.441771
-1.623071,-2.044208,10.362866
-0.974322,3.840720,-4.299864
0.244692,0.925575,3.394639
0.905724,1.401770,4.374622
-0.189127,10.088694,-11.011389
4.559475,9.580319,-5.206227
-2.640833,10.144430,9.019832
0.514696,-1.156472,6.501511
-0.499708,4.188141,3.725077
2.408865,1.013242,19.236165
-2.368479,12.137495,18.571370
2.336682,8.116177,-2.931124
4.950230,0.216414,2.074221
1.881979,0.695713,11.885513
-2.123957,9.347541,-8.479162
2.689086,-2.305055,-0.804739
1.220404,8.478525,3.465823
-0.741570,-2.950827,9.098389
5.248865,5.635341,1.769791
-3.609012,2.145972,3.369834
-1.555747,-1.346693,-3.964930
0.362632,3.112159,0.720739
-0.349605,2.301766,1.827366
-0.327087,4.918366,-15.324497
-3.114265,6.618473,10.079808
1.967033,-3.844819,6.665733
0.136547,6.540824,11.784525
1.771322,0.269212,-5.138981
2.050736,-5.319555,16.731512
8.582316,-4.953829,8.686722
0.489571,3.307863,17.726107
2.726823,2.428591,9.358168
-1.067197,1.765835,1.558353
2.150684,1.350174,-4.380816
-1.286149,2.474721,2.751237
0.788341,1.488453,-4.332045
6.069045,7.336322,-8.499956
5.551309,3.465074,1.988298
1.249955,9.293288,-4.165376
1.939926,6.313996,5.499719
2.420676,0.865889,4.173099
0.655787,2.579546,12.002704
1.954990,4.159161,3.432753
-1.512698,0.024668,-2.852333
0.453090,-1.172663,-1.768811
3.306645,4.357940,0.817608
0.744380,5.203502,-9.842744
1.496928,2.148033,0.755251
1.419492,2.051799,22.023687
-2.023333,3.358519,-8.076190
-0.520266,-1.826687,11.348983
0.646508,-3.241067,15.807142
1.276024,-0.929675,1.662886
3.799247,-1.783199,12.226697
-1.761710,3.290114,4.851679
3.373604,1.849632,2.847161
1.267633,9.166905,0.231375
0.645897,4.751751,-7.535625
1.105709,8.396987,3.513759
1.736404,-4.950172,18.001596
-0.135038,3.389290,12.259003
2.126802,0.129990,0.613069
-3.068826,9.871776,-0.940716
-0.870866,-1.749376,31.820415
9.401083,-1.818173,11.984336
-1.470920,-3.912580,0.761661
0.115050,-4.462819,9.763196
