experiment,run,event
12,4382,24898103
12,4382,25031685
12,4382,7303510
12,4382,2399740
12,4382,2556671
12,4382,4725839
12,4382,40864740
12,6154,2555573
12,6154,2486112
12,4396,4329020
12,4397,4997008
12,4397,8183746
12,4397,7415662
12,4397,1173672
12,4401,7118964
12,4401,8763136
12,4401,8687161
12,4401,20540189
12,4401,2743216
12,4403,1988776
12,4403,6236354
12,4403,5474132
12,4404,7676275
12,4407,11005800
12,4407,7919457
12,4407,26615810
12,4407,26976315
12,4407,14202219
12,4407,23537946
12,4407,31374613
12,4407,2083893
12,4407,34088997
12,4407,28012342
12,4408,2381615
12,4408,10803612
12,4408,20682249
12,4408,14014000
12,4408,18009598
12,4408,4791156
12,4408,9576287
12,4408,15859374
12,4409,2042544
12,4410,425503
12,4413,1513304
12,4413,2928005
12,6156,29928966
12,6156,38051557
12,6156,6781703
12,4424,8548969
12,4424,8572234
12,4424,12921145
12,4427,1939226
12,4428,4600307
12,4428,10787636
12,4428,8508327
12,4428,2148752
12,4428,7169637
12,4428,7777339
12,4431,14176503
12,4431,14592537
12,4432,3300479
12,4432,4211060
12,4432,9408880
12,4433,4462886
12,4437,69304
12,4441,5161825
12,4441,5296249
12,4442,13182182
12,4442,17075666
12,4442,17177914
12,4442,10158506
12,4442,13386304
12,4442,4211133
12,4442,9685725
12,4446,12326358
12,4446,2507323
12,4446,9896137
12,4446,14043597
12,4446,10403109
12,4449,5499700
12,4450,459009
12,4450,19419372
12,4450,8789924
12,4450,7157399
12,4450,3865977
12,4450,2584172
12,4450,22636487
12,6156,12009486
12,6156,7632121
12,6156,37558772
12,4450,23106413
12,4450,23108669
12,4450,17771834
12,4450,4084356
12,4450,24662151
12,4451,4391839
12,4451,8614951
12,4452,2837598
12,4452,21524192
12,4452,22746563
12,4452,5093399
12,4452,20366375
12,4453,13213106
12,4453,11288858
12,4455,1527109
12,4456,4522783
12,4456,8107445
12,4456,1948152
12,4457,11248863
12,4457,11609424
12,4457,588651
12,4457,10473096
12,4457,17107546
12,4457,29138330
12,4457,29673127
12,4458,27699671
12,4458,9202278
12,4458,27253921
12,4458,18698572
12,4459,1538229
12,4459,242738
12,4468,4593701
12,4468,1239621
12,4468,2642361
12,4469,1112518
12,6158,2107889
12,6158,2959573
12,6158,1590477
12,6162,7004728
12,4470,596445
12,4472,31363927
12,4472,31397941
12,4472,18030737
12,4472,54604091
12,4472,55338614
12,4472,9114592
12,4472,43659270
12,4472,34504703
12,4472,40326792
12,4472,6933776
12,4473,2637319
12,4475,4527179
12,4475,49519
12,4475,128883
12,4475,1750306
12,4476,16925602
12,4476,16992450
12,4476,8041055
12,4476,14664353
12,4476,11264521
12,4476,11796937
12,4477,4819672
12,4477,5603995
12,4478,59757
12,4478,5483114
12,4478,7219170
12,4481,1728380
12,4481,2023795
12,4481,2656033
12,4481,108674
12,4686,24399017
12,4686,34489547
12,6163,6981719
12,6163,3243649
12,6164,1821943
12,6026,40670928
12,6026,31381670
12,6026,27031135
12,6026,18565155
12,4686,4682518
12,4686,25485480
12,4686,25416394
12,4686,19869797
12,4686,14027715
12,4686,558904
12,4686,5813793
12,4694,1509829
12,4725,978791
12,4726,1070209
12,4728,10377083
12,4728,4784671
12,4734,1185546
12,4735,909391
12,4736,3760478
12,4736,17754943
12,4736,18872860
12,4736,2763351
12,4736,10657110
12,4742,93677
12,4745,2030501
12,4745,1220652
12,4749,167782
12,4750,1061973
12,4750,2508464
12,4751,10074435
12,4751,7717508
12,4752,1375094
12,4754,243065
12,4754,1229044
12,4754,1516275
12,4755,1474628
12,4760,1096089
12,4760,155964
12,4761,8716286
12,4763,325078
12,4764,316390
12,4766,913751
12,4767,258218
12,4769,763840
12,4770,6614229
12,4770,2374415
12,4773,1855885
12,4776,2645745
12,4777,14684682
12,4777,12614547
12,4777,3954165
12,4777,14265318
12,4778,3225081
12,4778,1419215
12,4778,1425705
12,4780,35163
12,4782,1670154
12,4782,145468
12,4784,1404176
12,4784,2248131
12,4784,3531138
12,4790,448036
12,4791,17019978
12,4791,6778412
12,4791,20845878
12,4791,5481788
12,4794,3012992
12,4795,9434822
12,4796,17440502
12,4796,10963683
12,4796,2931634
12,4796,16114542
12,4796,604303
12,4798,785584
12,4801,898255
12,4802,753955
12,4803,1786320
12,4806,695721
12,4806,759249
12,6168,14892138
12,6168,14845834
12,6168,23004957
12,4807,3125620
12,4807,9096997
12,4807,3982549
12,2845,3672776
12,2845,28180935
12,2845,37200740
12,2845,40180491
12,2847,6704238
12,2847,3425377
12,2847,10584398
12,2848,31486160
12,2848,34302064
12,2848,11319679
12,2848,11335438
12,2848,20774210
12,2848,21228155
12,2848,16655655
12,2848,13934116
12,2848,26461280
12,2849,37709130
12,2849,80254954
12,2849,24445491
12,2849,67658870
12,2849,3894436
12,2849,62007306
12,2849,62507099
12,2849,3044465
12,2849,54705359
12,2849,44895887
12,6168,21080491
12,6168,13809153
12,6168,13839942
12,6168,4031008
12,6168,16350562
12,6169,1186815
12,2849,16738239
12,2849,1518492
12,2849,19632870
12,2849,57167601
12,2849,65613143
12,2849,63326040
12,2849,180562
12,2851,516504
12,2857,11218317
12,2858,20990401
12,2858,291728
12,2858,12196077
12,2858,8484226
12,2858,8691163
12,2858,8891574
12,2858,18664436
12,2859,19699172
12,2859,6806093
12,2859,4250848
12,2859,40664519
12,2859,52527123
12,2859,36312042
12,2859,53960808
12,2859,25627452
12,2859,18030773
12,2860,13524912
12,2860,9737608
12,2860,9163539
12,2860,50052929
12,6170,3622405
12,6172,4200467
12,2860,28097855
12,2860,49051646
12,2860,35981925
12,2860,35197126
12,2860,3980807
12,2863,3448451
12,2865,6279136
12,2874,6578004
12,2874,8385697
12,2874,9059489
12,2874,10342445
12,2874,1246981
12,2878,14498922
12,2878,15374175
12,2878,1637000
12,2879,9400964
12,2879,15217655
12,2879,10213182
12,2879,319892
12,2880,31617322
12,2880,4332160
12,2880,50755237
12,2880,52857681
12,2880,8046549
12,2880,37536541
12,2880,32683203
12,2880,22634788
12,2880,35211615
12,2880,57221698
12,2881,313836
12,2881,1504183
12,6174,5447023
12,6174,9040016
12,6175,1066465
12,2886,7785017
12,2886,1278061
12,2886,535242
12,2886,21076825
12,2886,34866751
12,2886,31937220
12,2886,39825455
12,2886,2781227
12,2887,6895011
12,2888,7441094
12,2888,2331614
12,2889,4227258
12,2890,5731724
12,2890,23192458
12,2890,17438996
12,2890,39894483
12,2890,26797519
12,2890,24737662
12,2890,15765486
12,2890,2559981
12,2891,47295467
12,2891,37082161
12,2891,53195562
12,2891,1166458
12,6175,13153048
12,6175,8492777
12,6175,7755535
12,6175,5005740
12,6175,22130465
12,6175,6651669
12,6175,9410207
12,2891,19328501
12,2891,38800611
12,2891,31161475
12,2891,11897249
12,2891,2760389
12,2891,6453617
12,2891,21969372
12,2892,16614016
12,2892,17891980
12,2892,15212148
12,2892,9632371
12,2893,4538575
12,2893,1430442
12,2894,8083334
12,2894,11195823
12,2895,91969
12,2895,728717
12,2897,23186990
12,2897,24827329
12,2897,23579185
12,2898,21389885
12,2898,12709731
12,2898,1686403
12,3103,2652541
12,3105,2324793
12,3105,2389412
12,3106,4777798
12,3106,7691251
12,3110,2652233
12,3110,3141004
12,3110,3731848
12,3122,3640827
12,3122,1784262
12,3122,4329914
12,3122,4601170
12,3123,3263593
12,3124,2761430
12,3124,3004134
12,6176,9472987
12,6176,14497756
12,6176,11449262
12,6176,7347983
12,6176,7798433
12,3125,4083792
12,3167,4622208
12,3168,6318571
12,3168,9069535
12,3169,232714
12,3169,2877834
12,3176,530448
12,3177,4951012
12,3177,5425158
12,3177,5501968
12,3177,4243860
12,3177,4405636
12,3177,3367516
12,3177,3981396
12,3178,5865382
12,3184,9153304
12,3184,1488328
12,3185,2928454
12,3185,3039052
12,3185,8999464
12,3185,18012468
12,3186,31334654
12,3186,4058403
12,3186,13956114
12,3186,28465023
12,3186,17158611
12,3186,18876732
12,3186,19046546
12,3190,9661206
12,3190,4395897
12,3191,15219338
12,3191,7659134
12,3191,22639312
12,3191,4691503
12,3191,5128082
12,3191,2633904
12,3191,29015711
12,6214,3440502
12,6214,1514869
12,3193,5849497
12,3195,3041283
12,3195,3323661
12,3195,3285647
12,3195,3560239
12,3195,8958587
12,3195,2079517
12,3195,4752652
12,3199,18992983
12,3199,10720078
12,3199,12220784
12,3199,13998227
12,3200,9095746
12,3201,8633102
12,3201,17610273
12,3201,11327849
12,3201,2159693
12,3201,3621519
12,3201,12685940
12,3201,5553882
12,3203,607398
12,3204,17621854
12,3204,7419077
12,3204,5169511
12,3204,1826600
12,3204,20700682
12,3204,27482298
12,3208,3174186
12,3212,9258568
12,3212,8739636
12,3213,13330192
12,3213,4403179
12,3213,3445097
12,3213,8623733
12,3218,542400
12,3221,2454466
12,3221,3780128
12,3224,5185007
12,3224,5829170
12,3224,26286
12,3225,372243
12,3225,3130876
12,3228,599609
12,3230,751487
12,3230,2336486
12,3234,123858
12,3235,48557971
12,3235,18575686
12,3235,47815560
12,3235,21850189
12,3235,26719673
12,3235,32252350
12,3235,26357218
12,3235,6013622
12,3235,19600891
12,3235,13715880
12,3235,29547479
12,3253,1505634
12,3254,9416764
12,3254,1527995
12,3254,327487
12,3254,4729402
12,3258,2175703
12,3258,2918302
12,3259,5255795
12,3260,1992442
12,3260,10394373
12,3260,11454318
12,3260,10055320
12,3260,11891664
12,3260,9348632
12,6216,20472410
12,6216,10176993
12,6027,915238
12,6027,4653957
12,6028,12637868
12,6028,5162672
12,6028,10951420
12,3265,9978687
12,3265,8430492
12,3265,14523751
12,3265,9489979
12,3265,11322243
12,3272,8063303
12,3273,1677955
12,3273,5212936
12,3273,26680308
12,3273,12717829
12,3273,22392169
12,3273,4626553
12,3273,24925271
12,3273,11918064
12,3274,9807011
12,3274,5450786
12,3274,10907817
12,3275,10160210
12,3275,10084696
12,3275,12469272
12,3278,16171938
12,3278,16166136
12,3278,5929543
12,3280,9229440
12,3281,5377157
12,3281,8214573
12,3282,9086905
12,3282,6345817
12,3284,4343218
12,6216,749267
12,6216,15090631
12,3285,3613985
12,3286,39453
12,3286,541727
12,3287,2034328
12,3287,7684729
12,3287,8491193
12,3289,2488668
12,3289,33984723
12,3289,40954246
12,3289,30198949
12,3289,31324687
12,3289,31702126
12,3289,16837610
12,3290,1275392
12,3290,7489651
12,3290,12242992
12,3292,6123405
12,3293,18393816
12,3293,11821067
12,3293,21121579
12,3293,21047808
12,3293,15258307
12,3293,8100303
12,3294,32345184
12,3294,38146861
12,3294,39019694
12,3294,28968788
12,3294,28440509
12,3294,45870957
12,3294,36988735
12,3294,41744688
12,3294,4942795
12,3294,16705089
12,3294,25663613
12,3294,47334005
12,3294,8518042
12,3294,8569196
12,3294,41838933
12,6219,2525729
12,6221,1062052
12,6222,3385890
12,6223,1212033
12,6223,1409697
12,3298,6891926
12,3298,30925593
12,3298,7986394
12,3298,17436668
12,3298,3461621
12,3298,22794204
12,3298,33254503
12,3298,14347797
12,3298,1912505
12,3298,5569691
12,3299,8028236
12,3299,8643354
12,3299,5323334
12,3299,2607278
12,3299,5922009
12,3300,1424054
12,3301,11853923
12,3301,10508690
12,3303,1142125
12,3306,2066573
12,3309,4761992
12,3309,5203756
12,3309,12656327
12,3310,2349221
12,3310,6626571
12,3310,10037480
12,3327,104637
12,3327,6759337
12,3328,202576
12,3328,754848
12,3330,34579715
12,3330,10739610
12,3330,11397026
12,3330,7211891
12,6224,4705125
12,6224,866832
12,3330,8457336
12,3330,23522423
12,3330,9768773
12,3330,25590202
12,3330,29788329
12,3330,38451188
12,3331,41494126
12,3331,14978166
12,3331,23374957
12,3331,18807777
12,3331,19112778
12,3331,20474530
12,3331,1222817
12,3331,32643211
12,3331,9447319
12,3331,13750664
12,3331,5306874
12,3331,5242644
12,3331,5317359
12,3333,1537308
12,3336,4944583
12,3336,6337433
12,3338,3475973
12,3340,12917257
12,3340,10752927
12,3340,13383031
12,3342,4403931
12,3342,5014609
12,3342,10581257
12,3342,8112419
12,3342,2107740
12,3342,2229382
12,3342,2458082
12,3343,2720521
12,3345,1201752
12,3345,2066885
12,3345,5932718
12,3347,2897481
12,3348,2258803
12,3355,1843080
12,6226,7961203
12,6226,18005206
12,6226,14225676
12,6226,16944165
12,6226,11890299
12,6226,15707106
12,6226,3231392
12,6227,114901
12,3358,632650
12,3360,9295161
12,3360,13391983
12,3360,17418645
12,3360,9729902
12,3360,12095330
12,3360,17793746
12,3360,16943575
12,3360,7648993
12,3363,4855128
12,3363,54142031
12,3363,11957467
12,3363,79304735
12,3363,8927540
12,3363,50669518
12,3363,29116786
12,3363,68333969
12,3363,68512509
12,3363,48202117
12,3363,51684925
12,3363,54654644
12,3363,96040462
12,3363,25334695
12,3363,46569903
12,3363,83688344
12,3363,94300989
12,3363,8913665
12,3368,17501933
12,3368,2161267
12,3368,17898500
12,3368,4439394
12,3368,16223160
12,3368,18927025
12,3368,19083124
12,3368,9009164
12,3370,15238101
12,3370,16125516
12,3370,1346914
12,3371,23696332
12,3371,21348193
12,3371,28499679
12,3371,19706468
12,3371,11986661
12,3371,34253415
12,3371,2431458
12,3371,85022
12,3378,29046756
12,3378,21569020
12,3378,31296511
12,3378,31248113
12,3378,58129017
12,3378,35297464
12,3378,32636361
12,3378,40020557
12,3378,40437707
12,3378,16140497
12,3384,34568140
12,3384,7212585
12,3384,4434618
12,3384,38296527
12,3384,18250292
12,3384,22869177
12,6269,3449804
12,6269,12791144
12,6269,8957460
12,3384,36372132
12,3384,3007678
12,3384,20149491
12,3384,21700934
12,3384,22247001
12,3386,5871641
12,3386,17976934
12,3386,1612739
12,3387,36549
12,3388,20402824
12,3388,12648450
12,3389,25857853
12,3389,8735974
12,3389,4656341
12,3390,1343629
12,3391,33870379
12,3391,8006029
12,3391,41740768
12,3391,4406056
12,3391,2227112
12,3391,11605100
12,3391,40519366
12,3391,9745999
12,3391,37922160
12,3391,21038996
12,6270,8659458
12,6270,8695379
12,6270,1140409
12,3394,47951780
12,3394,48255562
12,3394,43541243
12,3394,7958369
12,3394,52649430
12,3394,50399823
12,3394,44167760
12,3394,44428633
12,3394,53672600
12,3394,53745488
12,3394,8668164
12,3394,51343633
12,3394,30163210
12,3394,24013922
12,3394,12289942
12,3394,9027845
12,3394,1705489
12,3394,38552068
12,3394,57219273
12,3394,37193454
12,3394,29102005
12,3395,23727261
12,3395,8252573
12,3398,25419351
12,3398,33598140
12,3398,18678344
12,3398,14297163
12,3398,17578937
12,3398,35294580
12,3398,1115306
12,3399,25833100
12,3399,27191127
12,3399,13539128
12,3399,81606272
12,3399,3505979
12,3399,28049170
12,6271,4184000
12,6271,12064379
12,6271,10970056
12,6271,2209759
12,6271,9509273
12,6271,16536029
12,3399,23235808
12,3399,47198127
12,3399,26896602
12,3399,60188614
12,3399,68251499
12,3399,50774744
12,3399,36476464
12,3399,63269231
12,3399,44137310
12,3399,19524382
12,3400,737478
12,3400,728312
12,3402,55477564
12,3402,55584007
12,3402,52259582
12,3402,50011871
12,3402,38475978
12,3402,39888349
12,3402,60408746
12,3402,82426848
12,3402,29571889
12,3402,35761922
12,3402,68787475
12,3402,69301036
12,3402,59256585
12,3402,21475296
12,3402,126373
12,3402,14312573
12,3402,2973836
12,3402,89951135
12,3404,13780940
12,3404,5666153
12,6272,6063745
12,6272,4737873
12,6274,608467
12,6274,1866098
12,6276,3004304
12,6276,81897
12,6276,1282840
12,3407,26397701
12,3407,15827863
12,3407,15991511
12,3407,22824170
12,3407,31446549
12,3407,23272541
12,3412,22905415
12,3412,34351787
12,3412,35530838
12,3412,82523141
12,3412,84989105
12,3412,39159793
12,3412,32955118
12,3412,70078519
12,3412,91740528
12,3412,82643051
12,3412,74586848
12,3412,65010194
12,3412,9894627
12,3412,9943274
12,3412,19867647
12,3412,41835562
12,3412,63889789
12,3412,68709932
12,3412,73947198
12,3412,16359564
12,6280,4474584
12,6280,2829489
12,6030,4327498
12,6030,2002773
12,6030,1017173
12,3459,16279707
12,3459,6152935
12,3460,6091374
12,3460,3251240
12,3461,20786307
12,3461,20854124
12,3461,3428384
12,3461,16882065
12,3461,17921788
12,3461,5814122
12,3461,1582178
12,3471,8615578
12,3471,5305287
12,3471,12919094
12,3471,10016385
12,3471,10718607
12,3471,34799214
12,3471,40353946
12,3471,16238008
12,3471,36714854
12,3471,357044
12,3471,44255502
12,3473,48385529
12,3473,61088557
12,3473,20221489
12,3473,58838826
12,3473,62388147
12,3473,29919661
12,3473,24818570
12,3473,51314613
12,3473,1352967
12,3473,3296725
12,3473,88651918
12,3473,27737278
12,3473,12309735
12,3473,5584412
12,3473,18646072
12,3473,90172934
12,3474,3164807
12,3474,2044276
12,3474,142151
12,3474,660437
12,3477,3399841
12,3477,1311284
12,3479,3503092
12,3479,14024050
12,3479,1409389
12,3479,1579764
12,3479,2698753
12,3494,17901651
12,3494,52527000
12,3494,24445224
12,3494,35209071
12,3494,12474344
12,3494,42071263
12,3494,22349085
12,3494,22259410
12,3494,7647194
12,3494,16951096
12,3500,3825634
12,3500,7754979
12,3501,21538457
12,3501,13690581
12,3501,1619749
12,3501,9092570
12,3501,13756944
12,3501,5123411
12,3501,15350929
12,3501,7742312
12,3745,2558027
12,3745,1093522
12,3745,5468237
12,3745,5914750
12,3747,1982976
12,6312,22945319
12,6312,23354774
12,6312,17170301
12,6312,5818853
12,6312,10510653
12,3748,23519199
12,3748,13252481
12,3748,20534499
12,3748,17222434
12,3750,5475641
12,3750,547464
12,3754,3388141
12,3754,22634998
12,3754,4825419
12,3754,16312262
12,3754,29818665
12,3754,20920179
12,3754,11694568
12,3754,30984259
12,3754,13628860
12,3754,14799428
12,3786,2419397
12,3786,1508010
12,3786,2760926
12,3786,2721894
12,3786,399795
12,3788,381969
12,3789,9570220
12,3789,6137786
12,3789,1159005
12,3793,3761089
12,3794,50591
12,3795,8292582
12,3795,12798706
12,3796,1435922
12,6313,7784066
12,6313,8626547
12,3799,13536554
12,3799,2545303
12,3805,7141136
12,3805,3266003
12,3807,5965298
12,3807,13342065
12,3807,13783106
12,3807,12683248
12,3807,12414884
12,3808,3819674
12,3808,8445154
12,3808,4210000
12,3809,2220443
12,3810,2522914
12,3810,10770042
12,3810,6589044
12,3811,17308
12,3812,2690725
12,3812,462346
12,3819,9550013
12,3819,2129154
12,3821,2467140
12,3822,2340415
12,3822,1568397
12,3824,11403089
12,3824,14743374
12,1969,3354102
12,2150,1151552
12,2169,1938262
12,2173,233802
12,2174,266236
12,2185,290626
12,2200,1017942
12,2209,525036
12,2212,951303
12,2212,3087237
12,6315,3327488
12,6315,2329041
12,2221,2277467
12,2222,3561710
12,2224,11163942
12,2224,14601633
12,2224,15159321
12,2224,2691050
12,2225,2082363
12,2227,491617
12,2240,2492891
12,2247,7414059
12,2251,9911885
12,2252,774020
12,2252,4503957
12,2252,4573046
12,2254,1246050
12,2255,1415365
12,2256,853761
12,2257,17655
12,2262,617229
12,2270,3211198
12,2273,620136
12,2275,587783
12,2276,2680276
12,2279,1160507
12,2284,426956
12,2284,4031384
12,2287,1949773
12,2288,3657979
12,6315,9341440
12,6315,20340614
12,6315,34548322
12,6315,17363818
12,2300,4926
12,2303,911404
12,2305,3245518
12,2305,4707202
12,2308,10678172
12,2337,5448931
12,2342,3972571
12,2342,19875798
12,2342,13353653
12,2342,8166413
12,2347,3542450
12,2351,1694205
12,2352,16681368
12,2352,7999994
12,2352,5531791
12,2352,16211979
12,2352,9891160
12,2356,11888787
12,2356,14904876
12,2356,15991982
12,2418,481191
12,2419,2657302
12,2420,2131063
12,2420,2571011
12,2420,5774440
12,2422,2476933
12,2422,17539648
12,2422,3145934
12,2422,24607718
12,2422,15886871
12,2422,27629032
12,2422,7864181
12,6317,1439628
12,6317,3369278
12,6318,195875
12,6318,834807
12,6318,2249548
12,6318,3492199
12,2424,523590
12,2425,5449999
12,2425,8668486
12,2425,6085729
12,2426,3148835
12,2427,15070154
12,2442,11600194
12,2442,15417304
12,2442,19669413
12,2443,12377446
12,2443,23867893
12,2446,19786476
12,2446,6102490
12,2451,12981751
12,2451,11382309
12,2451,15965263
12,2456,1519978
12,2459,1399414
12,2461,209745
12,6319,1482741
12,6321,1733706
12,2465,974502
12,2474,9857566
12,2474,10543307
12,2474,28886380
12,2474,25342096
12,2474,3907389
12,2478,9951515
12,2478,3619000
12,2479,28354196
12,2479,2006046
12,2479,2196058
12,2479,69960
12,2479,16365619
12,2484,9789322
12,2484,8163537
12,2487,466034
12,2489,4782427
12,2489,1006287
12,2490,4729798
12,2494,3100041
12,2495,6985774
12,2496,3118717
12,2497,116126
12,6322,3780706
12,2498,4128796
12,2498,7270308
12,2500,4856427
12,2501,1827429
12,2502,7016095
12,2502,15728630
12,2502,13249940
12,2502,8640795
12,2503,2987215
12,2504,87336
12,2505,778241
12,2505,15969215
12,2505,14930540
12,2505,19099220
12,2506,27239790
12,2506,27256079
12,2506,28019191
12,2506,31098907
12,2506,31282674
12,2506,31463902
12,2506,31635166
12,2506,35535860
12,2506,32068744
12,2506,38943425
12,2506,17339084
12,2508,884959
12,2508,1005646
12,2508,2071363
12,2508,2194059
12,2509,156431
12,2509,147031
12,2534,26017902
12,2534,12686915
12,2534,9680492
12,2534,6368810
12,2534,18598881
12,2534,11116138
12,2534,24587454
12,2534,19168211
12,2534,19311860
12,2534,22110609
12,2534,26873724
12,2534,5379172
12,2534,32905760
12,2534,20582120
12,2535,1461305
12,2535,5173921
12,2535,5850054
12,2537,8050049
12,2537,1939914
12,2537,9484099
12,2539,14256267
12,2539,3728375
12,2539,4505254
12,6334,2509576
12,6334,2719308
12,6334,24132392
12,2540,645095
12,2541,8173121
12,2541,3617465
12,2541,5529715
12,2543,4496468
12,2543,22760962
12,2543,10064886
12,2543,18578448
12,2546,14322756
12,2546,8015305
12,2546,3247623
12,2546,13290441
12,2546,18212445
12,2547,9470520
12,2547,5174998
12,2547,2397169
12,2547,10234253
12,2548,3991547
12,2548,5401231
12,2548,11524488
12,2548,3622775
12,2554,405903
12,2554,1967190
12,2554,2974274
12,2555,5785395
12,2555,5817125
12,2555,5951271
12,2555,453432
12,2555,10657552
12,2555,5260068
12,2556,2317152
12,2557,4301914
12,2557,1205223
12,2558,4884372
12,2558,1524793
12,2561,1093901
12,6334,15553949
12,6334,15530507
12,6334,7002226
12,6031,4531984
12,2562,801265
12,2562,11182386
12,2562,4348771
12,2562,3637945
12,2564,284478
12,2567,1966780
12,2567,9169586
12,2567,8591904
12,2568,22065319
12,2568,19735613
12,2568,5113206
12,2568,23155849
12,2568,20738029
12,2568,21041368
12,2569,1660442
12,2570,3613673
12,2570,15900012
12,2570,14319521
12,2570,9699462
12,2570,17122504
12,2571,333042
12,2572,4993127
12,2572,751213
12,2575,10067350
12,2575,10366261
12,2577,11195358
12,2577,18810122
12,2577,12856662
12,2577,12477974
12,2578,8103055
12,2578,5822787
12,2578,4506053
12,2578,4648882
12,2580,11196748
12,2580,12257646
12,2580,12591005
12,2582,690807
12,2582,5467054
12,2582,1445265
12,2582,3845326
12,2586,9747399
12,2586,10289050
12,2586,16070412
12,2586,14221238
12,2586,2480095
12,2586,4892915
12,2588,7290416
12,2588,12568646
12,2588,5875497
12,2588,15846047
12,2588,15578025
12,2588,22482
12,6335,255050
12,6335,3979771
12,6340,3954298
12,2589,11708106
12,2589,1382050
12,2589,10800230
12,2590,784832
12,2590,5794167
12,2596,5423650
12,2597,970380
12,2720,11741059
12,2720,24991693
12,2720,13617694
12,2720,4776897
12,2720,25598001
12,2720,454660
12,2720,15807840
12,2721,13108190
12,2721,17598740
12,2721,17822577
12,2721,45164808
12,2721,39044805
12,2721,27899370
12,2721,29886358
12,2721,19963044
12,2721,5120841
12,2721,5020783
12,2721,18155779
12,2721,2612862
12,2721,2193006
12,2721,29122282
12,2722,2081720
12,2722,2923648
12,2722,57558
12,2723,2781108
12,2723,5608010
12,2723,977937
12,2723,3315465
12,2724,742241
12,2726,333705
12,2727,6624284
12,2727,6236488
12,2727,8905835
12,2728,15094442
12,2728,26401121
12,2728,15836447
12,2728,27679415
12,2728,20262727
12,6341,11120119
12,2728,24596095
12,2728,29797268
12,2728,30359541
12,2728,13292347
12,2729,262654
12,2729,588354
12,2731,54380661
12,2731,50251644
12,2731,39265036
12,2731,45586013
12,2731,58620254
12,2731,48647617
12,2731,16612594
12,2731,38494824
12,2735,2385950
12,2739,34121638
12,2739,12673959
12,2739,26499642
12,2739,12015969
12,2739,6792792
12,2739,16216654
12,2739,29798066
12,6354,4948044
12,6354,1910970
12,6354,93936
12,2740,2818499
12,2748,28299854
12,2748,4028862
12,2748,12187375
12,2748,21885773
12,2748,25643214
12,2748,10410284
12,2748,2583635
12,2748,19867097
12,2748,29953976
12,2748,11053578
12,2749,10628361
12,2749,23083362
12,2749,13086165
12,2749,5438659
12,2749,18881690
12,2749,2277016
12,2749,24883546
12,2750,14497303
12,2750,20660439
12,2750,20648807
12,2750,19297688
12,2750,55172061
12,2750,18129930
12,2750,18200632
12,2750,18586243
12,2750,43196956
12,2750,23936456
12,2750,27708352
12,2750,10648570
12,2750,36531713
12,2750,1654162
12,2750,33260662
12,2750,18584115
12,2750,34040745
12,2750,34146276
12,2750,51709261
12,2750,8436558
12,2750,54710988
12,2750,31052242
12,6355,1438286
12,6355,2179669
12,6355,2002406
12,6355,3628324
12,2751,17055841
12,2751,1414116
12,2751,13469040
12,2751,5397489
12,2751,18277734
12,2751,9282024
12,2751,9363401
12,2755,9006717
12,2755,11223605
12,2783,3735932
12,2783,4278558
12,2783,8756429
12,2783,7778869
12,2783,7824238
12,2784,10015814
12,2784,10145466
12,2784,7305705
12,2785,1506478
12,2785,1953678
12,2786,8642433
12,2786,10417277
12,2786,2159231
12,2787,2685727
12,2799,6313923
12,2800,4539487
12,2800,17757847
12,2800,8081913
12,2800,8274242
12,2800,13075306
12,2800,13618825
12,2800,6883782
12,2841,2041940
12,2841,2339679
12,2841,11009474
12,2843,1721630
12,2844,1578192
12,2844,2199025
12,2844,22796650
12,2844,23456055
12,2844,13525330
12,2844,44006062
12,2844,30767341
12,6356,3530592
12,6356,11411615
12,6356,20002712
12,6356,9041417
12,6356,20639528
12,6356,21583277
12,6356,4173653
12,2844,11107146
12,800,1577331
12,801,204932
12,803,341345
12,805,48546
12,808,4442492
12,880,2293679
12,882,2278323
12,887,1690883
12,891,975511
12,950,4913720
12,978,993323
12,978,6415088
12,979,4960721
12,979,1773874
12,981,4705707
12,985,268314
12,988,4307741
12,1001,6271321
12,1198,4210155
12,1397,1334075
12,1398,3120826
12,1428,40318
12,1439,1793999
12,1439,1786990
12,1439,3653962
12,1441,97468
12,1444,4086633
12,1472,1268152
12,1473,4207383
12,1474,2059030
12,1475,1369489
12,1476,4229433
12,1480,3316001
12,1541,2477771
12,1542,4096857
12,1544,687727
12,1545,791004
12,1548,3912465
12,1549,2066109
12,1549,2353310
12,1559,327804
12,1562,1803125
12,1563,7481745
12,1563,6896355
12,1579,890726
12,6357,2197957
12,6357,3123874
12,6357,3295038
12,6360,4693681
12,6360,4311107
12,6360,142847
12,6360,3284155
12,6361,1976120
12,6367,417374
12,1580,6376550
12,1580,2193757
12,1582,4642993
12,1582,6941314
12,1583,66603
12,1584,10700662
12,1584,8105920
12,1584,8810770
12,1584,5919590
12,1584,3129797
12,1649,5677226
12,1649,5554172
12,1649,6712231
12,1649,7217873
12,1649,11901984
12,1649,6793989
12,1650,2041397
12,1652,1643657
12,1746,3407904
12,1750,92203
12,1751,55952
12,1754,11052689
12,1754,2552580
12,1761,179920
12,1761,712235
12,1762,879118
12,1763,2308671
12,1766,1114288
12,1768,11677903
12,1768,11891989
12,1773,2200683
12,1773,10915830
12,1773,6766264
12,1773,1218962
12,1780,7534533
12,1780,8865685
